case_id,event_time
SYN-01316,2026-09-19
SYN-01317,2025-09-21
SYN-01317,2025-12-08
SYN-01317,2025-12-08
SYN-01318,2026-02-05
SYN-01318,2026-05-19
SYN-01318,2026-05-19
SYN-01319,2025-12-17
SYN-01319,2026-06-22
SYN-01319,2026-06-22
SYN-01320,2025-12-04
SYN-01320,2026-02-03
SYN-01320,2026-02-03
SYN-01320,2026-02-03
SYN-01321,2025-10-04
SYN-01321,2025-11-03
SYN-01321,2025-11-03
SYN-01322,2026-05-20
SYN-01322,2026-11-13
SYN-01322,2026-11-13
SYN-01323,2025-11-16
SYN-01323,2026-06-02
SYN-01323,2026-06-02
SYN-01324,2026-08-01
SYN-01324,2026-11-30
SYN-01324,2026-11-30
SYN-01325,2025-12-14
SYN-01325,2026-02-02
SYN-01325,2026-02-02
SYN-01326,2025-11-23
SYN-01326,2026-04-13
SYN-01326,2026-04-13
SYN-01327,2026-04-30
SYN-01327,2026-05-30
SYN-01327,2026-05-30
SYN-01328,2025-09-11
SYN-01328,2026-03-13
SYN-01328,2026-03-13
SYN-01329,2026-06-15
SYN-01329,2026-11-09
SYN-01329,2026-11-09
SYN-01330,2026-05-04
SYN-01330,2026-11-06
SYN-01330,2026-11-06
SYN-01331,2026-05-15
SYN-01331,2026-07-28
SYN-01331,2026-07-28
SYN-01332,2026-04-23
SYN-01332,2026-10-06
SYN-01332,2026-10-06
SYN-01333,2026-07-02
SYN-01333,2026-12-02
SYN-01333,2026-12-02
SYN-01334,2025-12-26
SYN-01334,2026-05-05
SYN-01334,2026-05-05
SYN-01335,2026-08-20
SYN-01335,2026-11-11
SYN-01335,2026-11-11
SYN-01336,2026-02-02
SYN-01336,2026-03-11
SYN-01336,2026-03-11
SYN-01337,2025-09-21
SYN-01337,2026-01-10
SYN-01337,2026-01-10
SYN-01338,2025-10-22
SYN-01338,2025-12-28
SYN-01338,2025-12-28
SYN-01339,2026-06-29
SYN-01339,2026-12-06
SYN-01339,2026-12-06
SYN-01339,2026-12-06
SYN-01340,2026-04-19
SYN-01340,2026-10-07
SYN-01340,2026-10-07
SYN-01341,2026-05-11
SYN-01341,2026-08-04
SYN-01341,2026-08-04
SYN-01342,2025-09-28
SYN-01342,2026-02-02
SYN-01342,2026-02-02
SYN-01343,2025-11-25
SYN-01343,2026-03-19
SYN-01343,2026-03-19
SYN-01344,2026-03-21
SYN-01344,2026-05-30
SYN-01344,2026-05-30
SYN-01345,2026-05-17
SYN-01345,2026-11-28
SYN-01345,2026-11-28
SYN-01346,2026-08-21
SYN-01347,2026-07-17
SYN-01348,2026-07-15
SYN-01348,2026-10-26
SYN-01348,2026-10-26
SYN-01349,2026-07-08
SYN-01349,2027-01-07
SYN-01349,2027-01-07
SYN-01350,2025-11-01
SYN-01350,2026-04-04
SYN-01350,2026-04-04
SYN-01351,2026-01-26
SYN-01351,2026-07-21
SYN-01351,2026-07-21
SYN-01352,2026-01-11
SYN-01352,2026-03-05
SYN-01352,2026-03-05
SYN-01353,2025-10-21
SYN-01353,2025-12-12
SYN-01353,2025-12-12
SYN-01354,2025-10-21
SYN-01354,2026-02-12
SYN-01354,2026-02-12
SYN-01355,2026-04-05
SYN-01355,2026-08-31
SYN-01355,2026-08-31
SYN-01356,2025-10-21
SYN-01356,2025-12-24
SYN-01356,2025-12-24
SYN-01357,2026-04-25
SYN-01357,2026-10-30
SYN-01357,2026-10-30
SYN-01358,2026-06-30
SYN-01358,2026-10-26
SYN-01358,2026-10-26
SYN-01359,2025-09-03
SYN-01359,2025-12-20
SYN-01359,2025-12-20
SYN-01360,2025-09-11
SYN-01360,2025-12-31
SYN-01360,2025-12-31
SYN-01361,2026-01-22
SYN-01361,2026-04-08
SYN-01361,2026-04-08
SYN-01362,2026-03-08
SYN-01362,2026-04-19
SYN-01362,2026-04-19
SYN-01362,2026-04-19
SYN-01363,2025-11-22
SYN-01363,2026-01-12
SYN-01363,2026-01-12
SYN-01364,2026-07-24
SYN-01365,2026-06-24
SYN-01365,2026-11-29
SYN-01365,2026-11-29
SYN-01366,2026-08-10
SYN-01366,2026-10-02
SYN-01366,2026-10-02
SYN-01367,2026-02-09
SYN-01367,2026-02-09
SYN-01367,2026-03-27
SYN-01367,2026-03-27
SYN-01368,2026-02-24
SYN-01368,2026-04-27
SYN-01368,2026-04-27
SYN-01369,2026-03-30
SYN-01369,2026-09-04
SYN-01369,2026-09-04
SYN-01370,2026-05-17
SYN-01370,2026-11-01
SYN-01370,2026-11-01
SYN-01371,2025-12-18
SYN-01371,2026-03-05
SYN-01371,2026-03-05
SYN-01372,2026-08-04
SYN-01372,2026-11-25
SYN-01372,2026-11-25
SYN-01373,2025-11-22
SYN-01373,2026-06-07
SYN-01373,2026-06-07
SYN-01374,2025-12-10
SYN-01374,2026-06-04
SYN-01374,2026-06-04
SYN-01375,2025-09-29
SYN-01375,2025-11-19
SYN-01375,2025-11-19
SYN-01376,2026-08-06
SYN-01376,2026-12-13
SYN-01376,2026-12-13
SYN-01377,2026-06-21
SYN-01377,2026-10-30
SYN-01377,2026-10-30
SYN-01378,2026-08-04
SYN-01378,2027-01-01
SYN-01378,2027-01-01
SYN-01379,2025-11-21
SYN-01379,2026-04-01
SYN-01379,2026-04-01
SYN-01379,2026-04-01
SYN-01380,2026-03-03
SYN-01380,2026-09-18
SYN-01380,2026-09-18
SYN-01381,2026-01-02
SYN-01381,2026-06-01
SYN-01381,2026-06-01
SYN-01382,2026-07-20
SYN-01382,2026-10-08
SYN-01382,2026-10-08
SYN-01383,2026-02-20
SYN-01383,2026-05-29
SYN-01383,2026-05-29
SYN-01384,2026-02-02
SYN-01384,2026-07-01
SYN-01384,2026-07-01
SYN-01385,2026-06-05
SYN-01385,2026-09-26
SYN-01385,2026-09-26
SYN-01386,2026-07-04
SYN-01386,2027-01-13
SYN-01386,2027-01-13
SYN-01386,2027-01-13
SYN-01387,2026-03-10
SYN-01387,2026-08-01
SYN-01387,2026-08-01
SYN-01388,2025-11-01
SYN-01388,2026-03-29
SYN-01388,2026-03-29
SYN-01389,2026-03-06
SYN-01389,2026-05-08
SYN-01389,2026-05-08
SYN-01390,2026-05-26
SYN-01390,2026-05-26
SYN-01390,2026-08-19
SYN-01390,2026-08-19
SYN-01391,2026-06-23
SYN-01391,2026-09-24
SYN-01391,2026-09-24
SYN-01392,2026-08-02
SYN-01392,2026-12-22
SYN-01392,2026-12-22
SYN-01393,2026-05-07
SYN-01393,2026-10-24
SYN-01393,2026-10-24
SYN-01394,2026-05-26
SYN-01394,2026-10-02
SYN-01394,2026-10-02
SYN-01395,2025-10-18
SYN-01395,2026-04-05
SYN-01395,2026-04-05
SYN-01396,2026-05-03
SYN-01396,2026-07-01
SYN-01396,2026-07-01
SYN-01397,2026-04-26
SYN-01397,2026-04-26
SYN-01397,2026-07-16
SYN-01397,2026-07-16
SYN-01398,2026-05-28
SYN-01398,2026-11-08
SYN-01398,2026-11-08
SYN-01399,2026-08-14
SYN-01399,2026-10-25
SYN-01399,2026-10-25
SYN-01400,2025-12-03
SYN-01400,2026-06-10
SYN-01400,2026-06-10
SYN-01401,2026-03-30
SYN-01401,2026-09-28
SYN-01401,2026-09-28
SYN-01402,2025-12-23
SYN-01402,2026-01-25
SYN-01402,2026-01-25
SYN-01403,2025-09-14
SYN-01403,2025-10-18
SYN-01403,2025-10-18
SYN-01404,2025-09-20
SYN-01404,2026-01-12
SYN-01404,2026-01-12
SYN-01405,2026-04-14
SYN-01405,2026-06-23
SYN-01405,2026-06-23
SYN-01406,2026-03-10
SYN-01406,2026-09-02
SYN-01406,2026-09-02
SYN-01407,2025-10-03
SYN-01407,2026-03-18
SYN-01407,2026-03-18
SYN-01408,2026-04-21
SYN-01408,2026-05-27
SYN-01408,2026-05-27
SYN-01409,2026-06-29
SYN-01409,2026-12-08
SYN-01409,2026-12-08
SYN-01410,2025-12-07
SYN-01410,2026-04-07
SYN-01410,2026-04-07
SYN-01411,2026-02-27
SYN-01411,2026-07-20
SYN-01411,2026-07-20
SYN-01412,2026-07-13
SYN-01412,2027-01-06
SYN-01412,2027-01-06
SYN-01413,2026-08-03
SYN-01413,2026-10-20
SYN-01413,2026-10-20
SYN-01414,2026-07-03
SYN-01414,2026-11-26
SYN-01414,2026-11-26
SYN-01415,2026-08-07
SYN-01415,2026-12-16
SYN-01415,2026-12-16
SYN-01416,2025-10-26
SYN-01416,2026-03-29
SYN-01416,2026-03-29
SYN-01417,2025-12-20
SYN-01417,2026-03-08
SYN-01417,2026-03-08
SYN-01417,2026-03-08
SYN-01418,2025-12-09
SYN-01418,2026-05-24
SYN-01418,2026-05-24
SYN-01418,2026-05-24
SYN-01419,2026-07-21
SYN-01419,2026-10-19
SYN-01419,2026-10-19
SYN-01420,2026-04-10
SYN-01420,2026-06-27
SYN-01420,2026-06-27
SYN-01421,2026-07-03
SYN-01421,2026-11-05
SYN-01421,2026-11-05
SYN-01422,2026-05-20
SYN-01422,2026-11-12
SYN-01422,2026-11-12
SYN-01422,2026-11-12
SYN-01423,2026-02-08
SYN-01423,2026-04-22
SYN-01423,2026-04-22
SYN-01424,2026-08-24
SYN-01425,2025-09-27
SYN-01425,2026-04-03
SYN-01425,2026-04-03
SYN-01426,2026-06-21
SYN-01426,2026-06-21
SYN-01426,2026-09-20
SYN-01426,2026-09-20
SYN-01427,2026-03-21
SYN-01427,2026-08-04
SYN-01427,2026-08-04
SYN-01428,2026-02-12
SYN-01428,2026-03-17
SYN-01428,2026-03-17
SYN-01429,2025-10-09
SYN-01429,2026-01-15
SYN-01429,2026-01-15
SYN-01430,2026-04-27
SYN-01430,2026-09-18
SYN-01430,2026-09-18
SYN-01431,2025-10-02
SYN-01431,2026-03-31
SYN-01431,2026-03-31
SYN-01432,2026-01-19
SYN-01432,2026-05-10
SYN-01432,2026-05-10
SYN-01433,2026-04-08
SYN-01433,2026-07-07
SYN-01433,2026-07-07
SYN-01434,2026-03-04
SYN-01434,2026-08-24
SYN-01434,2026-08-24
SYN-01435,2026-01-07
SYN-01435,2026-04-12
SYN-01435,2026-04-12
SYN-01436,2026-03-09
SYN-01436,2026-08-11
SYN-01436,2026-08-11
SYN-01437,2026-01-22
SYN-01437,2026-06-07
SYN-01437,2026-06-07
SYN-01438,2026-06-11
SYN-01438,2026-10-12
SYN-01438,2026-10-12
SYN-01439,2026-06-29
SYN-01439,2026-08-02
SYN-01439,2026-08-02
SYN-01440,2025-10-01
SYN-01440,2025-12-19
SYN-01440,2025-12-19
SYN-01441,2026-05-10
SYN-01441,2026-07-08
SYN-01441,2026-07-08
SYN-01442,2026-04-07
SYN-01442,2026-07-01
SYN-01442,2026-07-01
SYN-01443,2026-04-21
SYN-01443,2026-10-18
SYN-01443,2026-10-18
SYN-01444,2025-12-01
SYN-01444,2026-01-25
SYN-01444,2026-01-25
SYN-01445,2026-05-06
SYN-01445,2026-09-07
SYN-01445,2026-09-07
SYN-01446,2025-11-06
SYN-01446,2025-12-27
SYN-01446,2025-12-27
SYN-01447,2026-08-26
SYN-01448,2025-12-02
SYN-01448,2026-03-28
SYN-01448,2026-03-28
SYN-01449,2026-07-13
SYN-01449,2026-12-24
SYN-01449,2026-12-24
SYN-01450,2025-11-06
SYN-01450,2026-01-16
SYN-01450,2026-01-16
SYN-01451,2025-10-15
SYN-01451,2025-11-27
SYN-01451,2025-11-27
SYN-01452,2026-03-13
SYN-01452,2026-09-12
SYN-01452,2026-09-12
SYN-01453,2025-12-04
SYN-01453,2026-03-05
SYN-01453,2026-03-05
SYN-01454,2026-07-02
SYN-01454,2026-08-08
SYN-01454,2026-08-08
SYN-01455,2026-06-26
SYN-01455,2026-10-18
SYN-01455,2026-10-18
SYN-01456,2026-05-11
SYN-01456,2026-08-12
SYN-01456,2026-08-12
SYN-01457,2026-02-03
SYN-01457,2026-07-17
SYN-01457,2026-07-17
SYN-01458,2026-02-13
SYN-01458,2026-06-01
SYN-01458,2026-06-01
SYN-01459,2026-03-30
SYN-01459,2026-06-26
SYN-01459,2026-06-26
SYN-01460,2026-06-17
SYN-01460,2026-10-07
SYN-01460,2026-10-07
SYN-01461,2026-07-01
SYN-01461,2026-09-07
SYN-01461,2026-09-07
SYN-01461,2026-09-07
SYN-01462,2026-06-04
SYN-01462,2026-09-13
SYN-01462,2026-09-13
SYN-01463,2026-07-16
SYN-01463,2026-11-12
SYN-01463,2026-11-12
SYN-01464,2026-04-26
SYN-01464,2026-06-29
SYN-01464,2026-06-29
SYN-01465,2026-04-26
SYN-01465,2026-09-04
SYN-01465,2026-09-04
SYN-01465,2026-09-04
SYN-01466,2025-12-28
SYN-01466,2026-07-12
SYN-01466,2026-07-12
SYN-01467,2025-12-05
SYN-01467,2026-02-09
SYN-01467,2026-02-09
SYN-01468,2026-03-25
SYN-01468,2026-08-09
SYN-01468,2026-08-09
SYN-01469,2025-09-22
SYN-01469,2025-11-03
SYN-01469,2025-11-03
SYN-01470,2025-09-11
SYN-01470,2025-11-10
SYN-01470,2025-11-10
SYN-01471,2026-03-21
SYN-01471,2026-09-21
SYN-01471,2026-09-21
SYN-01471,2026-09-21
SYN-01472,2026-08-24
SYN-01472,2026-10-07
SYN-01472,2026-10-07
SYN-01473,2026-01-03
SYN-01473,2026-02-16
SYN-01473,2026-02-16
SYN-01474,2025-11-27
SYN-01474,2026-03-10
SYN-01474,2026-03-10
SYN-01475,2026-04-14
SYN-01475,2026-10-28
SYN-01475,2026-10-28
SYN-01476,2025-09-12
SYN-01476,2026-03-02
SYN-01476,2026-03-02
SYN-01477,2025-10-21
SYN-01477,2026-04-29
SYN-01477,2026-04-29
SYN-01478,2026-04-28
SYN-01478,2026-10-30
SYN-01478,2026-10-30
SYN-01479,2026-01-25
SYN-01479,2026-07-28
SYN-01479,2026-07-28
SYN-01480,2026-01-07
SYN-01480,2026-04-21
SYN-01480,2026-04-21
SYN-01481,2025-11-05
SYN-01481,2026-01-02
SYN-01481,2026-01-02
SYN-01482,2026-01-29
SYN-01482,2026-04-20
SYN-01482,2026-04-20
SYN-01483,2026-03-08
SYN-01483,2026-06-21
SYN-01483,2026-06-21
SYN-01483,2026-06-21
SYN-01484,2026-02-02
SYN-01484,2026-04-16
SYN-01484,2026-04-16
SYN-01485,2025-11-11
SYN-01485,2026-01-30
SYN-01485,2026-01-30
SYN-01486,2026-03-13
SYN-01486,2026-04-23
SYN-01486,2026-04-23
SYN-01487,2026-05-22
SYN-01487,2026-10-20
SYN-01487,2026-10-20
SYN-01487,2026-10-20
SYN-01488,2025-10-10
SYN-01488,2026-04-23
SYN-01488,2026-04-23
SYN-01489,2025-10-31
SYN-01489,2026-02-07
SYN-01489,2026-02-07
SYN-01490,2026-02-26
SYN-01490,2026-06-30
SYN-01490,2026-06-30
SYN-01491,2025-10-01
SYN-01491,2025-11-02
SYN-01491,2025-11-02
SYN-01492,2026-08-16
SYN-01492,2026-11-12
SYN-01492,2026-11-12
SYN-01493,2025-09-23
SYN-01493,2025-10-24
SYN-01493,2025-10-24
SYN-01493,2025-10-24
SYN-01494,2026-04-29
SYN-01494,2026-11-08
SYN-01494,2026-11-08
SYN-01495,2026-04-18
SYN-01495,2026-07-17
SYN-01495,2026-07-17
SYN-01496,2025-11-13
SYN-01496,2026-03-30
SYN-01496,2026-03-30
SYN-01497,2026-02-06
SYN-01497,2026-07-01
SYN-01497,2026-07-01
SYN-01498,2026-07-22
SYN-01498,2026-10-05
SYN-01498,2026-10-05
SYN-01499,2025-09-11
SYN-01499,2026-01-21
SYN-01499,2026-01-21
SYN-01500,2026-05-10
SYN-01500,2026-07-08
SYN-01500,2026-07-08
SYN-01501,2026-02-13
SYN-01501,2026-05-01
SYN-01501,2026-05-01
SYN-01502,2025-11-11
SYN-01502,2025-11-11
SYN-01502,2026-03-08
SYN-01502,2026-03-08
SYN-01503,2025-11-02
SYN-01503,2026-04-28
SYN-01503,2026-04-28
SYN-01504,2026-01-23
SYN-01504,2026-07-08
SYN-01504,2026-07-08
SYN-01505,2025-10-30
SYN-01505,2025-12-14
SYN-01505,2025-12-14
SYN-01506,2025-11-13
SYN-01506,2026-03-19
SYN-01506,2026-03-19
SYN-01507,2026-04-19
SYN-01507,2026-07-11
SYN-01507,2026-07-11
SYN-01508,2025-12-23
SYN-01508,2026-01-25
SYN-01508,2026-01-25
SYN-01509,2026-03-19
SYN-01509,2026-08-19
SYN-01509,2026-08-19
SYN-01510,2026-04-24
SYN-01510,2026-09-14
SYN-01510,2026-09-14
SYN-01511,2025-09-23
SYN-01511,2026-03-21
SYN-01511,2026-03-21
SYN-01512,2026-02-20
SYN-01512,2026-07-12
SYN-01512,2026-07-12
SYN-01513,2026-04-08
SYN-01513,2026-08-29
SYN-01513,2026-08-29
SYN-01514,2026-03-06
SYN-01514,2026-05-12
SYN-01514,2026-05-12
SYN-01515,2026-01-27
SYN-01515,2026-05-06
SYN-01515,2026-05-06
SYN-01516,2025-09-15
SYN-01516,2026-02-14
SYN-01516,2026-02-14
SYN-01517,2026-04-21
SYN-01517,2026-11-03
SYN-01517,2026-11-03
SYN-01518,2025-10-05
SYN-01518,2026-02-12
SYN-01518,2026-02-12
SYN-01519,2026-05-15
SYN-01519,2026-07-25
SYN-01519,2026-07-25
SYN-01520,2025-10-22
SYN-01520,2026-01-18
SYN-01520,2026-01-18
SYN-01521,2025-11-17
SYN-01521,2026-04-03
SYN-01521,2026-04-03
SYN-01522,2025-09-17
SYN-01522,2026-03-06
SYN-01522,2026-03-06
SYN-01523,2026-02-13
SYN-01523,2026-07-14
SYN-01523,2026-07-14
SYN-01524,2026-06-23
SYN-01524,2026-12-20
SYN-01524,2026-12-20
SYN-01525,2026-06-13
SYN-01525,2026-09-22
SYN-01525,2026-09-22
SYN-01526,2026-02-24
SYN-01526,2026-07-20
SYN-01526,2026-07-20
SYN-01527,2025-09-18
SYN-01527,2025-11-18
SYN-01527,2025-11-18
SYN-01528,2025-09-24
SYN-01528,2025-11-01
SYN-01528,2025-11-01
SYN-01529,2026-07-02
SYN-01529,2026-10-10
SYN-01529,2026-10-10
SYN-01530,2026-01-04
SYN-01530,2026-02-27
SYN-01530,2026-02-27
SYN-01531,2026-08-20
SYN-01531,2026-10-08
SYN-01531,2026-10-08
SYN-01532,2025-09-26
SYN-01532,2026-01-12
SYN-01532,2026-01-12
SYN-01533,2025-09-27
SYN-01533,2025-12-31
SYN-01533,2025-12-31
SYN-01534,2026-06-12
SYN-01534,2026-09-10
SYN-01534,2026-09-10
SYN-01535,2026-01-13
SYN-01535,2026-06-29
SYN-01535,2026-06-29
SYN-01536,2026-08-03
SYN-01536,2027-01-03
SYN-01536,2027-01-03
SYN-01537,2025-11-29
SYN-01537,2026-04-07
SYN-01537,2026-04-07
SYN-01538,2025-09-01
SYN-01538,2025-11-24
SYN-01538,2025-11-24
SYN-01539,2026-05-08
SYN-01539,2026-05-08
SYN-01539,2026-10-03
SYN-01539,2026-10-03
SYN-01540,2026-07-14
SYN-01540,2026-12-28
SYN-01540,2026-12-28
SYN-01541,2025-09-01
SYN-01541,2025-11-28
SYN-01541,2025-11-28
SYN-01542,2025-10-18
SYN-01542,2025-11-30
SYN-01542,2025-11-30
SYN-01542,2025-11-30
SYN-01543,2026-05-29
SYN-01543,2026-11-07
SYN-01543,2026-11-07
SYN-01544,2026-08-24
SYN-01544,2026-10-09
SYN-01544,2026-10-09
SYN-01545,2026-08-26
SYN-01545,2026-08-26
SYN-01545,2026-12-27
SYN-01545,2026-12-27
SYN-01546,2026-06-02
SYN-01546,2026-12-09
SYN-01546,2026-12-09
SYN-01547,2025-11-22
SYN-01547,2025-11-22
SYN-01547,2026-01-24
SYN-01547,2026-01-24
SYN-01548,2025-11-02
SYN-01548,2026-03-19
SYN-01548,2026-03-19
SYN-01549,2026-07-08
SYN-01550,2026-08-24
SYN-01550,2027-01-14
SYN-01550,2027-01-14
SYN-01551,2026-04-03
SYN-01551,2026-10-08
SYN-01551,2026-10-08
SYN-01552,2026-01-27
SYN-01552,2026-06-19
SYN-01552,2026-06-19
SYN-01553,2026-08-22
SYN-01554,2026-05-12
SYN-01554,2026-07-21
SYN-01554,2026-07-21
SYN-01555,2026-06-17
SYN-01555,2026-12-26
SYN-01555,2026-12-26
SYN-01556,2026-07-31
SYN-01556,2026-11-02
SYN-01556,2026-11-02
SYN-01557,2026-05-16
SYN-01557,2026-05-16
SYN-01557,2026-06-27
SYN-01557,2026-06-27
SYN-01558,2026-06-03
SYN-01558,2026-10-15
SYN-01558,2026-10-15
SYN-01559,2026-04-29
SYN-01559,2026-09-09
SYN-01559,2026-09-09
SYN-01560,2026-06-02
SYN-01560,2026-10-03
SYN-01560,2026-10-03
SYN-01561,2025-10-07
SYN-01561,2026-03-13
SYN-01561,2026-03-13
SYN-01562,2025-12-23
SYN-01562,2026-02-14
SYN-01562,2026-02-14
SYN-01563,2025-09-07
SYN-01563,2026-01-04
SYN-01563,2026-01-04
SYN-01564,2026-05-09
SYN-01564,2026-10-02
SYN-01564,2026-10-02
SYN-01565,2025-09-27
SYN-01565,2026-03-18
SYN-01565,2026-03-18
SYN-01566,2026-03-24
SYN-01566,2026-05-13
SYN-01566,2026-05-13
SYN-01567,2026-03-31
SYN-01567,2026-10-12
SYN-01567,2026-10-12
SYN-01568,2026-02-28
SYN-01568,2026-04-11
SYN-01568,2026-04-11
SYN-01569,2026-04-20
SYN-01569,2026-10-02
SYN-01569,2026-10-02
SYN-01570,2026-07-08
SYN-01570,2026-08-15
SYN-01570,2026-08-15
SYN-01571,2026-03-23
SYN-01571,2026-06-04
SYN-01571,2026-06-04
SYN-01572,2026-05-29
SYN-01572,2026-09-27
SYN-01572,2026-09-27
SYN-01573,2026-02-25
SYN-01573,2026-02-25
SYN-01573,2026-09-11
SYN-01573,2026-09-11
SYN-01574,2026-05-24
SYN-01574,2026-08-26
SYN-01574,2026-08-26
SYN-01575,2026-02-05
SYN-01575,2026-03-11
SYN-01575,2026-03-11
SYN-01576,2026-05-13
SYN-01576,2026-10-16
SYN-01576,2026-10-16
SYN-01577,2025-10-07
SYN-01577,2026-04-11
SYN-01577,2026-04-11
SYN-01578,2026-01-12
SYN-01578,2026-04-15
SYN-01578,2026-04-15
SYN-01579,2026-01-07
SYN-01579,2026-05-20
SYN-01579,2026-05-20
SYN-01580,2026-07-19
SYN-01580,2026-07-19
SYN-01580,2026-09-08
SYN-01580,2026-09-08
SYN-01581,2025-09-29
SYN-01581,2025-11-28
SYN-01581,2025-11-28
SYN-01581,2025-11-28
SYN-01582,2026-08-19
SYN-01582,2027-01-08
SYN-01582,2027-01-08
SYN-01583,2026-06-25
SYN-01583,2026-08-26
SYN-01583,2026-08-26
SYN-01584,2026-04-13
SYN-01584,2026-07-25
SYN-01584,2026-07-25
SYN-01585,2026-08-03
SYN-01585,2026-10-11
SYN-01585,2026-10-11
SYN-01586,2025-09-03
SYN-01586,2026-03-11
SYN-01586,2026-03-11
SYN-01586,2026-03-11
SYN-01587,2026-06-11
SYN-01587,2026-12-02
SYN-01587,2026-12-02
SYN-01588,2026-08-06
SYN-01589,2026-02-21
SYN-01589,2026-09-07
SYN-01589,2026-09-07
SYN-01590,2025-10-26
SYN-01590,2025-12-13
SYN-01590,2025-12-13
SYN-01591,2026-04-25
SYN-01591,2026-04-25
SYN-01591,2026-10-22
SYN-01591,2026-10-22
SYN-01592,2026-06-23
SYN-01592,2026-09-30
SYN-01592,2026-09-30
SYN-01593,2026-06-17
SYN-01593,2026-08-03
SYN-01593,2026-08-03
SYN-01594,2026-03-18
SYN-01594,2026-09-05
SYN-01594,2026-09-05
SYN-01595,2026-01-26
SYN-01595,2026-08-03
SYN-01595,2026-08-03
SYN-01596,2026-06-06
SYN-01596,2026-07-06
SYN-01596,2026-07-06
SYN-01597,2026-03-19
SYN-01597,2026-08-17
SYN-01597,2026-08-17
SYN-01598,2026-06-20
SYN-01598,2026-08-15
SYN-01598,2026-08-15
SYN-01599,2026-01-24
SYN-01599,2026-04-25
SYN-01599,2026-04-25
SYN-01600,2025-11-22
SYN-01600,2026-02-01
SYN-01600,2026-02-01
SYN-01601,2025-11-08
SYN-01601,2026-05-06
SYN-01601,2026-05-06
SYN-01602,2026-07-05
SYN-01602,2026-08-06
SYN-01602,2026-08-06
SYN-01602,2026-08-06
SYN-01603,2025-09-13
SYN-01603,2026-02-24
SYN-01603,2026-02-24
SYN-01604,2025-11-10
SYN-01604,2026-05-21
SYN-01604,2026-05-21
SYN-01605,2026-01-31
SYN-01605,2026-03-10
SYN-01605,2026-03-10
SYN-01606,2026-08-10
SYN-01606,2026-10-19
SYN-01606,2026-10-19
SYN-01607,2025-10-04
SYN-01607,2026-01-02
SYN-01607,2026-01-02
SYN-01608,2026-01-29
SYN-01608,2026-04-23
SYN-01608,2026-04-23
SYN-01609,2026-04-22
SYN-01609,2026-08-14
SYN-01609,2026-08-14
SYN-01610,2026-06-22
SYN-01610,2026-10-22
SYN-01610,2026-10-22
SYN-01611,2025-12-10
SYN-01611,2026-03-19
SYN-01611,2026-03-19
SYN-01612,2026-07-18
SYN-01612,2027-01-06
SYN-01612,2027-01-06
SYN-01613,2026-01-05
SYN-01613,2026-03-21
SYN-01613,2026-03-21
SYN-01613,2026-03-21
SYN-01614,2026-02-28
SYN-01614,2026-05-10
SYN-01614,2026-05-10
SYN-01615,2026-03-22
SYN-01615,2026-09-23
SYN-01615,2026-09-23
SYN-01616,2026-04-06
SYN-01616,2026-07-07
SYN-01616,2026-07-07
SYN-01617,2026-04-28
SYN-01617,2026-06-02
SYN-01617,2026-06-02
SYN-01618,2025-12-13
SYN-01618,2026-06-24
SYN-01618,2026-06-24
SYN-01619,2026-05-18
SYN-01619,2026-09-13
SYN-01619,2026-09-13
SYN-01620,2026-08-17
SYN-01620,2026-12-31
SYN-01620,2026-12-31
SYN-01621,2025-10-24
SYN-01621,2025-11-29
SYN-01621,2025-11-29
SYN-01622,2025-12-26
SYN-01622,2026-05-01
SYN-01622,2026-05-01
SYN-01623,2025-10-10
SYN-01623,2025-11-15
SYN-01623,2025-11-15
SYN-01624,2026-06-20
SYN-01624,2026-10-25
SYN-01624,2026-10-25
SYN-01625,2026-07-20
SYN-01625,2026-11-01
SYN-01625,2026-11-01
SYN-01626,2026-07-11
SYN-01626,2026-10-10
SYN-01626,2026-10-10
SYN-01627,2025-11-13
SYN-01627,2026-03-19
SYN-01627,2026-03-19
SYN-01628,2025-11-18
SYN-01628,2026-03-20
SYN-01628,2026-03-20
SYN-01628,2026-03-20
SYN-01629,2026-02-10
SYN-01629,2026-06-27
SYN-01629,2026-06-27
SYN-01630,2026-01-21
SYN-01630,2026-07-18
SYN-01630,2026-07-18
SYN-01631,2026-04-11
SYN-01631,2026-07-23
SYN-01631,2026-07-23
SYN-01632,2025-12-19
SYN-01632,2026-01-19
SYN-01632,2026-01-19
SYN-01633,2025-12-05
SYN-01633,2026-05-25
SYN-01633,2026-05-25
SYN-01634,2025-12-29
SYN-01634,2026-02-13
SYN-01634,2026-02-13
SYN-01635,2026-04-14
SYN-01635,2026-06-13
SYN-01635,2026-06-13
SYN-01636,2026-08-05
SYN-01636,2026-09-22
SYN-01636,2026-09-22
SYN-01637,2026-05-14
SYN-01637,2026-08-23
SYN-01637,2026-08-23
SYN-01638,2026-07-27
SYN-01638,2026-10-14
SYN-01638,2026-10-14
SYN-01639,2025-09-11
SYN-01639,2026-03-19
SYN-01639,2026-03-19
SYN-01640,2025-10-09
SYN-01640,2026-01-03
SYN-01640,2026-01-03
SYN-01641,2025-09-09
SYN-01641,2026-03-27
SYN-01641,2026-03-27
SYN-01642,2025-12-02
SYN-01642,2026-05-03
SYN-01642,2026-05-03
SYN-01643,2026-06-14
SYN-01643,2026-12-20
SYN-01643,2026-12-20
SYN-01644,2026-02-18
