case_id,stage,event_time
SYN-00259,종결,2026-08-17
SYN-00259,결과_성공,2026-08-17
SYN-00260,제출,2026-01-31
SYN-00260,종결,2026-04-17
SYN-00260,결과_실패,2026-04-17
SYN-00261,제출,2026-01-07
SYN-00261,종결,2026-05-23
SYN-00261,결과_성공,2026-05-23
SYN-00262,제출,2026-01-20
SYN-00262,종결,2026-05-18
SYN-00262,결과_성공,2026-05-18
SYN-00263,제출,2026-01-30
SYN-00263,종결,2026-05-01
SYN-00263,결과_성공,2026-05-01
SYN-00264,제출,2026-04-02
SYN-00264,종결,2026-05-11
SYN-00264,결과_성공,2026-05-11
SYN-00265,제출,2026-08-04
SYN-00265,종결,2026-09-13
SYN-00265,결과_실패,2026-09-13
SYN-00266,제출,2026-07-05
SYN-00266,종결,2026-09-20
SYN-00266,결과_성공,2026-09-20
SYN-00267,제출,2026-03-20
SYN-00267,종결,2026-09-03
SYN-00267,결과_성공,2026-09-03
SYN-00268,제출,2025-09-30
SYN-00268,종결,2026-02-04
SYN-00268,결과_실패,2026-02-04
SYN-00269,제출,2025-09-28
SYN-00269,종결,2025-11-21
SYN-00269,결과_성공,2025-11-21
SYN-00270,제출,2026-07-07
SYN-00270,종결,2026-12-27
SYN-00270,결과_성공,2026-12-27
SYN-00271,제출,2025-09-11
SYN-00271,종결,2026-03-19
SYN-00271,결과_성공,2026-03-19
SYN-00272,제출,2026-01-05
SYN-00272,종결,2026-03-08
SYN-00272,결과_성공,2026-03-08
SYN-00273,제출,2026-03-01
SYN-00273,종결,2026-09-02
SYN-00273,결과_실패,2026-09-02
SYN-00274,제출,2025-11-11
SYN-00274,종결,2025-12-17
SYN-00274,결과_실패,2025-12-17
SYN-00274,결과_실패,2025-12-17
SYN-00275,제출,2026-03-29
SYN-00275,종결,2026-09-09
SYN-00275,결과_실패,2026-09-09
SYN-00276,제출,2026-06-02
SYN-00276,종결,2026-07-08
SYN-00276,결과_성공,2026-07-08
SYN-00277,제출,2026-04-23
SYN-00277,종결,2026-06-06
SYN-00277,결과_성공,2026-06-06
SYN-00278,제출,2025-12-15
SYN-00278,종결,2026-06-01
SYN-00278,결과_성공,2026-06-01
SYN-00279,제출,2025-09-01
SYN-00279,종결,2026-02-13
SYN-00279,결과_성공,2026-02-13
SYN-00279,결과_성공,2026-02-13
SYN-00280,제출,2026-03-09
SYN-00280,종결,2026-05-12
SYN-00280,결과_실패,2026-05-12
SYN-00281,제출,2025-12-21
SYN-00281,종결,2026-06-08
SYN-00281,결과_성공,2026-06-08
SYN-00282,제출,2026-07-09
SYN-00282,종결,2026-10-17
SYN-00282,결과_성공,2026-10-17
SYN-00283,제출,2026-01-27
SYN-00283,종결,2026-05-26
SYN-00283,결과_실패,2026-05-26
SYN-00284,제출,2025-09-24
SYN-00284,종결,2026-04-11
SYN-00284,결과_성공,2026-04-11
SYN-00285,제출,2025-10-26
SYN-00285,종결,2025-12-30
SYN-00285,결과_성공,2025-12-30
SYN-00286,제출,2026-03-04
SYN-00286,종결,2026-06-08
SYN-00286,결과_성공,2026-06-08
SYN-00287,제출,2026-07-13
SYN-00287,종결,2026-10-13
SYN-00287,결과_실패,2026-10-13
SYN-00288,제출,2025-11-25
SYN-00288,종결,2026-05-25
SYN-00288,결과_성공,2026-05-25
SYN-00289,제출,2025-10-27
SYN-00289,종결,2026-01-27
SYN-00289,결과_성공,2026-01-27
SYN-00290,제출,2026-05-24
SYN-00290,종결,2026-10-17
SYN-00290,결과_성공,2026-10-17
SYN-00291,제출,2025-09-29
SYN-00291,종결,2025-11-26
SYN-00291,결과_성공,2025-11-26
SYN-00292,제출,2026-04-09
SYN-00292,제출,2026-04-09
SYN-00292,종결,2026-08-19
SYN-00292,결과_실패,2026-08-19
SYN-00293,제출,2026-04-28
SYN-00293,종결,2026-10-06
SYN-00293,결과_성공,2026-10-06
SYN-00294,제출,2026-02-08
SYN-00294,종결,2026-03-26
SYN-00294,결과_성공,2026-03-26
SYN-00295,제출,2025-12-17
SYN-00295,종결,2026-06-11
SYN-00295,결과_성공,2026-06-11
SYN-00296,제출,2026-03-28
SYN-00296,종결,2026-04-29
SYN-00296,결과_성공,2026-04-29
SYN-00297,제출,2025-12-31
SYN-00297,종결,2026-05-07
SYN-00297,결과_성공,2026-05-07
SYN-00298,제출,2025-10-26
SYN-00298,종결,2026-04-14
SYN-00298,결과_실패,2026-04-14
SYN-00299,제출,2026-04-01
SYN-00299,종결,2026-05-11
SYN-00299,결과_성공,2026-05-11
SYN-00300,제출,2026-02-27
SYN-00300,종결,2026-04-06
SYN-00300,결과_성공,2026-04-06
SYN-00301,제출,2026-01-13
SYN-00301,종결,2026-07-26
SYN-00301,결과_성공,2026-07-26
SYN-00302,제출,2026-01-05
SYN-00302,종결,2026-03-18
SYN-00302,결과_성공,2026-03-18
SYN-00303,제출,2026-08-11
SYN-00304,제출,2025-12-25
SYN-00304,종결,2026-04-16
SYN-00304,결과_성공,2026-04-16
SYN-00305,제출,2026-07-24
SYN-00306,제출,2025-12-17
SYN-00306,종결,2026-03-19
SYN-00306,결과_성공,2026-03-19
SYN-00307,제출,2026-03-27
SYN-00307,종결,2026-09-17
SYN-00307,결과_실패,2026-09-17
SYN-00308,제출,2026-06-05
SYN-00308,종결,2026-07-31
SYN-00308,결과_성공,2026-07-31
SYN-00309,제출,2026-03-20
SYN-00309,종결,2026-06-29
SYN-00309,결과_성공,2026-06-29
SYN-00310,제출,2026-07-27
SYN-00310,종결,2026-09-26
SYN-00310,결과_성공,2026-09-26
SYN-00311,제출,2026-06-12
SYN-00311,종결,2026-12-28
SYN-00311,결과_성공,2026-12-28
SYN-00312,제출,2025-11-22
SYN-00312,종결,2026-03-10
SYN-00312,결과_성공,2026-03-10
SYN-00313,제출,2025-11-20
SYN-00313,종결,2026-01-09
SYN-00313,결과_실패,2026-01-09
SYN-00314,제출,2026-01-26
SYN-00314,종결,2026-03-11
SYN-00314,결과_성공,2026-03-11
SYN-00315,제출,2026-03-07
SYN-00315,종결,2026-06-11
SYN-00315,결과_성공,2026-06-11
SYN-00316,제출,2025-12-05
SYN-00316,종결,2026-05-28
SYN-00316,결과_성공,2026-05-28
SYN-00317,제출,2026-05-27
SYN-00317,종결,2026-08-02
SYN-00317,결과_성공,2026-08-02
SYN-00318,제출,2025-12-17
SYN-00318,종결,2026-05-03
SYN-00318,결과_성공,2026-05-03
SYN-00319,제출,2026-08-19
SYN-00319,종결,2026-10-31
SYN-00319,결과_성공,2026-10-31
SYN-00320,제출,2026-02-12
SYN-00320,종결,2026-07-10
SYN-00320,결과_성공,2026-07-10
SYN-00321,제출,2026-05-02
SYN-00321,종결,2026-06-28
SYN-00321,결과_성공,2026-06-28
SYN-00322,제출,2026-01-24
SYN-00322,제출,2026-01-24
SYN-00322,종결,2026-05-06
SYN-00322,결과_실패,2026-05-06
SYN-00323,제출,2026-02-20
SYN-00323,종결,2026-08-05
SYN-00323,결과_성공,2026-08-05
SYN-00324,제출,2025-09-08
SYN-00324,종결,2025-11-19
SYN-00324,결과_실패,2025-11-19
SYN-00325,제출,2026-01-13
SYN-00325,종결,2026-05-20
SYN-00325,결과_성공,2026-05-20
SYN-00326,제출,2026-03-27
SYN-00326,종결,2026-08-28
SYN-00326,결과_성공,2026-08-28
SYN-00327,제출,2026-06-20
SYN-00327,종결,2026-09-15
SYN-00327,결과_성공,2026-09-15
SYN-00328,제출,2026-02-20
SYN-00328,종결,2026-07-18
SYN-00328,결과_성공,2026-07-18
SYN-00329,제출,2026-04-16
SYN-00329,종결,2026-06-21
SYN-00329,결과_성공,2026-06-21
SYN-00330,제출,2026-03-17
SYN-00330,종결,2026-09-06
SYN-00330,결과_성공,2026-09-06
SYN-00331,제출,2026-03-01
SYN-00331,종결,2026-08-10
SYN-00331,결과_성공,2026-08-10
SYN-00332,제출,2026-03-26
SYN-00332,종결,2026-09-26
SYN-00332,결과_성공,2026-09-26
SYN-00333,제출,2026-03-10
SYN-00333,종결,2026-06-13
SYN-00333,결과_성공,2026-06-13
SYN-00334,제출,2026-04-03
SYN-00334,종결,2026-09-27
SYN-00334,결과_성공,2026-09-27
SYN-00335,제출,2026-02-22
SYN-00335,종결,2026-05-30
SYN-00335,결과_실패,2026-05-30
SYN-00336,제출,2026-01-11
SYN-00336,종결,2026-05-18
SYN-00336,결과_성공,2026-05-18
SYN-00337,제출,2026-01-18
SYN-00337,종결,2026-02-23
SYN-00337,결과_성공,2026-02-23
SYN-00338,제출,2026-05-14
SYN-00338,종결,2026-07-23
SYN-00338,결과_성공,2026-07-23
SYN-00339,제출,2026-03-18
SYN-00339,종결,2026-08-12
SYN-00339,결과_성공,2026-08-12
SYN-00339,종결,2026-08-12
SYN-00340,제출,2026-08-04
SYN-00340,종결,2026-09-22
SYN-00340,결과_성공,2026-09-22
SYN-00341,제출,2026-06-23
SYN-00341,종결,2026-10-23
SYN-00341,결과_실패,2026-10-23
SYN-00342,제출,2026-05-12
SYN-00342,종결,2026-09-18
SYN-00342,결과_성공,2026-09-18
SYN-00343,제출,2025-10-29
SYN-00343,종결,2026-01-15
SYN-00343,결과_실패,2026-01-15
SYN-00344,제출,2026-06-16
SYN-00344,종결,2026-11-05
SYN-00344,결과_성공,2026-11-05
SYN-00345,제출,2026-04-12
SYN-00345,종결,2026-09-02
SYN-00345,결과_성공,2026-09-02
SYN-00346,제출,2025-09-01
SYN-00346,종결,2025-12-13
SYN-00346,결과_성공,2025-12-13
SYN-00347,제출,2025-11-06
SYN-00347,종결,2026-05-07
SYN-00347,결과_성공,2026-05-07
SYN-00348,제출,2026-03-13
SYN-00348,종결,2026-09-04
SYN-00348,결과_실패,2026-09-04
SYN-00349,제출,2026-02-13
SYN-00349,종결,2026-06-14
SYN-00349,결과_성공,2026-06-14
SYN-00350,제출,2026-05-25
SYN-00350,종결,2026-06-29
SYN-00350,결과_성공,2026-06-29
SYN-00351,제출,2026-04-26
SYN-00351,종결,2026-07-19
SYN-00351,결과_실패,2026-07-19
SYN-00352,제출,2026-06-21
SYN-00352,종결,2026-10-12
SYN-00352,결과_성공,2026-10-12
SYN-00353,제출,2026-06-23
SYN-00353,종결,2026-09-12
SYN-00353,결과_성공,2026-09-12
SYN-00354,제출,2025-12-24
SYN-00354,종결,2026-05-18
SYN-00354,결과_성공,2026-05-18
SYN-00355,제출,2026-08-04
SYN-00355,종결,2026-12-27
SYN-00355,결과_실패,2026-12-27
SYN-00356,제출,2025-10-13
SYN-00356,종결,2026-04-04
SYN-00356,결과_성공,2026-04-04
SYN-00357,제출,2025-11-01
SYN-00357,종결,2026-04-20
SYN-00357,결과_성공,2026-04-20
SYN-00358,제출,2026-07-17
SYN-00358,종결,2026-10-24
SYN-00358,결과_실패,2026-10-24
SYN-00359,제출,2026-08-01
SYN-00360,제출,2026-04-16
SYN-00360,종결,2026-08-04
SYN-00360,결과_성공,2026-08-04
SYN-00361,제출,2026-02-26
SYN-00361,종결,2026-09-11
SYN-00361,결과_성공,2026-09-11
SYN-00362,제출,2026-02-21
SYN-00362,종결,2026-08-03
SYN-00362,결과_실패,2026-08-03
SYN-00363,제출,2026-06-22
SYN-00363,종결,2026-07-27
SYN-00363,결과_성공,2026-07-27
SYN-00364,제출,2026-02-25
SYN-00364,종결,2026-04-12
SYN-00364,결과_성공,2026-04-12
SYN-00365,제출,2026-05-25
SYN-00365,종결,2026-09-12
SYN-00365,결과_성공,2026-09-12
SYN-00366,제출,2026-07-11
SYN-00366,종결,2026-08-19
SYN-00366,결과_성공,2026-08-19
SYN-00367,제출,2026-02-19
SYN-00367,제출,2026-02-19
SYN-00367,종결,2026-04-12
SYN-00367,결과_성공,2026-04-12
SYN-00368,제출,2026-04-01
SYN-00368,제출,2026-04-01
SYN-00368,종결,2026-09-26
SYN-00368,결과_성공,2026-09-26
SYN-00369,제출,2026-05-31
SYN-00369,종결,2026-11-18
SYN-00369,결과_성공,2026-11-18
SYN-00370,제출,2025-10-12
SYN-00370,제출,2025-10-12
SYN-00370,종결,2026-01-21
SYN-00370,결과_성공,2026-01-21
SYN-00371,제출,2025-10-23
SYN-00371,종결,2026-02-10
SYN-00371,결과_성공,2026-02-10
SYN-00372,제출,2025-09-10
SYN-00372,종결,2025-12-21
SYN-00372,결과_실패,2025-12-21
SYN-00373,제출,2026-03-06
SYN-00373,종결,2026-09-20
SYN-00373,결과_성공,2026-09-20
SYN-00374,제출,2025-11-28
SYN-00374,종결,2026-05-18
SYN-00374,결과_실패,2026-05-18
SYN-00375,제출,2026-06-12
SYN-00375,종결,2026-12-01
SYN-00375,결과_성공,2026-12-01
SYN-00376,제출,2026-02-05
SYN-00376,제출,2026-02-05
SYN-00376,종결,2026-07-18
SYN-00376,결과_성공,2026-07-18
SYN-00377,제출,2026-05-17
SYN-00377,종결,2026-07-24
SYN-00377,결과_성공,2026-07-24
SYN-00378,제출,2026-07-06
SYN-00378,종결,2026-11-07
SYN-00378,결과_성공,2026-11-07
SYN-00379,제출,2026-08-13
SYN-00380,제출,2025-10-04
SYN-00380,종결,2026-02-11
SYN-00380,결과_실패,2026-02-11
SYN-00381,제출,2025-10-31
SYN-00381,종결,2026-04-19
SYN-00381,결과_성공,2026-04-19
SYN-00382,제출,2025-11-30
SYN-00382,종결,2026-05-30
SYN-00382,결과_실패,2026-05-30
SYN-00383,제출,2026-01-27
SYN-00383,종결,2026-08-13
SYN-00383,결과_성공,2026-08-13
SYN-00384,제출,2025-11-03
SYN-00384,종결,2026-05-11
SYN-00384,결과_실패,2026-05-11
SYN-00385,제출,2026-06-26
SYN-00385,종결,2026-08-23
SYN-00385,결과_성공,2026-08-23
SYN-00386,제출,2026-07-12
SYN-00386,종결,2026-10-17
SYN-00386,결과_성공,2026-10-17
SYN-00387,제출,2026-08-26
SYN-00388,제출,2026-06-16
SYN-00388,종결,2026-12-16
SYN-00388,결과_성공,2026-12-16
SYN-00389,제출,2026-01-22
SYN-00389,종결,2026-07-18
SYN-00389,결과_성공,2026-07-18
SYN-00390,제출,2025-12-02
SYN-00390,종결,2026-02-17
SYN-00390,결과_실패,2026-02-17
SYN-00391,제출,2026-04-15
SYN-00391,제출,2026-04-15
SYN-00391,종결,2026-06-16
SYN-00391,결과_성공,2026-06-16
SYN-00391,결과_성공,2026-06-16
SYN-00392,제출,2025-09-30
SYN-00392,종결,2026-01-10
SYN-00392,결과_실패,2026-01-10
SYN-00393,제출,2026-05-04
SYN-00393,종결,2026-10-17
SYN-00393,결과_성공,2026-10-17
SYN-00394,제출,2026-05-09
SYN-00394,종결,2026-10-21
SYN-00394,결과_성공,2026-10-21
SYN-00395,제출,2026-04-17
SYN-00395,종결,2026-08-20
SYN-00395,결과_성공,2026-08-20
SYN-00396,제출,2026-06-17
SYN-00396,종결,2026-08-25
SYN-00396,결과_실패,2026-08-25
SYN-00396,종결,2026-08-25
SYN-00397,제출,2025-09-09
SYN-00397,종결,2026-01-09
SYN-00397,결과_성공,2026-01-09
SYN-00398,제출,2025-12-29
SYN-00398,종결,2026-04-21
SYN-00398,결과_성공,2026-04-21
SYN-00399,제출,2025-12-23
SYN-00399,종결,2026-04-03
SYN-00399,결과_성공,2026-04-03
SYN-00400,제출,2025-11-22
SYN-00400,종결,2026-05-18
SYN-00400,결과_성공,2026-05-18
SYN-00401,제출,2026-07-13
SYN-00401,종결,2026-09-14
SYN-00401,결과_실패,2026-09-14
SYN-00402,제출,2026-03-15
SYN-00402,종결,2026-08-12
SYN-00402,결과_성공,2026-08-12
SYN-00403,제출,2026-08-01
SYN-00403,종결,2026-11-13
SYN-00403,결과_성공,2026-11-13
SYN-00404,제출,2025-10-11
SYN-00404,종결,2026-03-03
SYN-00404,결과_성공,2026-03-03
SYN-00405,제출,2026-08-02
SYN-00405,제출,2026-08-02
SYN-00405,종결,2026-10-30
SYN-00405,결과_실패,2026-10-30
SYN-00406,제출,2026-03-15
SYN-00406,종결,2026-09-25
SYN-00406,결과_성공,2026-09-25
SYN-00407,제출,2026-01-13
SYN-00407,종결,2026-04-24
SYN-00407,결과_성공,2026-04-24
SYN-00408,제출,2026-03-31
SYN-00408,종결,2026-06-18
SYN-00408,결과_성공,2026-06-18
SYN-00409,제출,2025-12-04
SYN-00409,종결,2026-03-03
SYN-00409,결과_실패,2026-03-03
SYN-00410,제출,2025-09-10
SYN-00410,종결,2025-12-13
SYN-00410,결과_성공,2025-12-13
SYN-00410,결과_성공,2025-12-13
SYN-00411,제출,2025-10-26
SYN-00411,종결,2025-12-01
SYN-00411,결과_성공,2025-12-01
SYN-00412,제출,2026-01-13
SYN-00412,종결,2026-04-01
SYN-00412,결과_실패,2026-04-01
SYN-00413,제출,2026-08-14
SYN-00413,종결,2026-10-17
SYN-00413,결과_성공,2026-10-17
SYN-00414,제출,2025-12-13
SYN-00414,종결,2026-04-19
SYN-00414,결과_성공,2026-04-19
SYN-00414,종결,2026-04-19
SYN-00415,제출,2025-10-09
SYN-00415,종결,2026-03-09
SYN-00415,결과_성공,2026-03-09
SYN-00416,제출,2026-01-14
SYN-00416,종결,2026-06-27
SYN-00416,결과_성공,2026-06-27
SYN-00417,제출,2025-09-03
SYN-00417,종결,2025-10-28
SYN-00417,결과_성공,2025-10-28
SYN-00418,제출,2025-11-03
SYN-00418,종결,2026-01-09
SYN-00418,결과_성공,2026-01-09
SYN-00419,제출,2026-01-07
SYN-00419,종결,2026-04-20
SYN-00419,결과_성공,2026-04-20
SYN-00420,제출,2026-05-30
SYN-00420,종결,2026-08-10
SYN-00420,결과_성공,2026-08-10
SYN-00421,제출,2026-06-03
SYN-00421,종결,2026-08-16
SYN-00421,결과_실패,2026-08-16
SYN-00421,종결,2026-08-16
SYN-00422,제출,2025-11-21
SYN-00422,종결,2026-06-02
SYN-00422,결과_성공,2026-06-02
SYN-00423,제출,2025-12-10
SYN-00423,종결,2026-04-29
SYN-00423,결과_성공,2026-04-29
SYN-00424,제출,2025-11-03
SYN-00424,종결,2025-12-19
SYN-00424,결과_성공,2025-12-19
SYN-00425,제출,2026-06-27
SYN-00425,종결,2027-01-05
SYN-00425,결과_성공,2027-01-05
SYN-00426,제출,2026-07-26
SYN-00426,종결,2026-10-11
SYN-00426,결과_성공,2026-10-11
SYN-00427,제출,2026-05-02
SYN-00427,종결,2026-07-24
SYN-00427,결과_성공,2026-07-24
SYN-00428,제출,2026-07-10
SYN-00428,종결,2027-01-11
SYN-00428,결과_성공,2027-01-11
SYN-00429,제출,2025-09-10
SYN-00429,종결,2026-03-28
SYN-00429,결과_실패,2026-03-28
SYN-00430,제출,2025-11-18
SYN-00430,종결,2026-03-20
SYN-00430,결과_성공,2026-03-20
SYN-00431,제출,2025-11-21
SYN-00431,종결,2026-04-04
SYN-00431,결과_성공,2026-04-04
SYN-00432,제출,2026-02-15
SYN-00432,종결,2026-08-20
SYN-00432,결과_성공,2026-08-20
SYN-00432,종결,2026-08-20
SYN-00433,제출,2026-08-20
SYN-00433,종결,2026-10-11
SYN-00433,결과_실패,2026-10-11
SYN-00434,제출,2026-04-26
SYN-00434,종결,2026-09-03
SYN-00434,결과_실패,2026-09-03
SYN-00435,제출,2026-05-11
SYN-00435,종결,2026-11-16
SYN-00435,결과_성공,2026-11-16
SYN-00436,제출,2025-11-18
SYN-00436,종결,2026-01-08
SYN-00436,결과_성공,2026-01-08
SYN-00437,제출,2025-09-23
SYN-00437,종결,2026-03-21
SYN-00437,결과_성공,2026-03-21
SYN-00438,제출,2025-10-16
SYN-00438,종결,2025-11-24
SYN-00438,결과_성공,2025-11-24
SYN-00439,제출,2026-05-30
SYN-00439,종결,2026-10-12
SYN-00439,결과_실패,2026-10-12
SYN-00440,제출,2025-09-11
SYN-00440,종결,2025-10-22
SYN-00440,결과_성공,2025-10-22
SYN-00441,제출,2026-04-23
SYN-00441,종결,2026-06-26
SYN-00441,결과_성공,2026-06-26
SYN-00442,제출,2026-03-22
SYN-00442,종결,2026-06-24
SYN-00442,결과_성공,2026-06-24
SYN-00443,제출,2025-10-21
SYN-00443,종결,2026-01-15
SYN-00443,결과_성공,2026-01-15
SYN-00444,제출,2025-12-31
SYN-00444,종결,2026-05-08
SYN-00444,결과_성공,2026-05-08
SYN-00445,제출,2026-04-13
SYN-00445,종결,2026-09-13
SYN-00445,결과_성공,2026-09-13
SYN-00446,제출,2026-04-20
SYN-00446,종결,2026-08-15
SYN-00446,결과_성공,2026-08-15
SYN-00447,제출,2026-02-23
SYN-00447,종결,2026-06-14
SYN-00447,결과_성공,2026-06-14
SYN-00448,제출,2025-09-14
SYN-00448,종결,2025-11-16
SYN-00448,결과_실패,2025-11-16
SYN-00449,제출,2025-12-22
SYN-00449,종결,2026-03-13
SYN-00449,결과_성공,2026-03-13
SYN-00449,종결,2026-03-13
SYN-00450,제출,2026-03-25
SYN-00450,종결,2026-09-29
SYN-00450,결과_성공,2026-09-29
SYN-00451,제출,2026-07-17
SYN-00452,제출,2026-07-15
SYN-00452,종결,2026-12-10
SYN-00452,결과_성공,2026-12-10
SYN-00453,제출,2026-07-16
SYN-00453,제출,2026-07-16
SYN-00453,종결,2026-12-21
SYN-00453,결과_성공,2026-12-21
SYN-00454,제출,2026-08-05
SYN-00454,종결,2026-09-05
SYN-00454,결과_성공,2026-09-05
SYN-00455,제출,2025-12-29
SYN-00455,종결,2026-06-17
SYN-00455,결과_실패,2026-06-17
SYN-00456,제출,2025-11-23
SYN-00456,종결,2026-05-22
SYN-00456,결과_실패,2026-05-22
SYN-00457,제출,2025-12-05
SYN-00457,종결,2026-06-21
SYN-00457,결과_성공,2026-06-21
SYN-00458,제출,2026-01-14
SYN-00458,종결,2026-03-04
SYN-00458,결과_성공,2026-03-04
SYN-00459,제출,2025-10-18
SYN-00459,종결,2026-01-06
SYN-00459,결과_성공,2026-01-06
SYN-00460,제출,2026-07-25
SYN-00460,종결,2026-11-18
SYN-00460,결과_실패,2026-11-18
SYN-00461,제출,2025-09-07
SYN-00461,종결,2026-01-24
SYN-00461,결과_성공,2026-01-24
SYN-00462,제출,2026-01-26
SYN-00462,종결,2026-03-06
SYN-00462,결과_실패,2026-03-06
SYN-00463,제출,2025-10-21
SYN-00463,종결,2026-03-23
SYN-00463,결과_성공,2026-03-23
SYN-00464,제출,2026-06-25
SYN-00464,종결,2026-12-27
SYN-00464,결과_성공,2026-12-27
SYN-00465,제출,2025-09-08
SYN-00465,종결,2025-11-30
SYN-00465,결과_성공,2025-11-30
SYN-00466,제출,2026-08-26
SYN-00466,종결,2026-12-22
SYN-00466,결과_실패,2026-12-22
SYN-00467,제출,2025-11-11
SYN-00467,종결,2026-04-03
SYN-00467,결과_성공,2026-04-03
SYN-00468,제출,2026-07-25
SYN-00468,종결,2026-10-03
SYN-00468,결과_성공,2026-10-03
SYN-00469,제출,2026-04-12
SYN-00469,종결,2026-10-03
SYN-00469,결과_성공,2026-10-03
SYN-00470,제출,2026-07-14
SYN-00470,종결,2027-01-03
SYN-00470,결과_성공,2027-01-03
SYN-00471,제출,2026-02-04
SYN-00471,종결,2026-03-23
SYN-00471,결과_실패,2026-03-23
SYN-00472,제출,2026-01-20
SYN-00472,제출,2026-01-20
SYN-00472,종결,2026-03-30
SYN-00472,결과_성공,2026-03-30
SYN-00473,제출,2026-06-10
SYN-00473,종결,2026-08-20
SYN-00473,결과_성공,2026-08-20
SYN-00474,제출,2026-03-08
SYN-00474,종결,2026-06-22
SYN-00474,결과_성공,2026-06-22
SYN-00475,제출,2026-06-11
SYN-00475,종결,2026-09-26
SYN-00475,결과_성공,2026-09-26
SYN-00476,제출,2026-02-23
SYN-00476,종결,2026-06-04
SYN-00476,결과_성공,2026-06-04
